age,setting_count
0,160
1,372
2,1679
3,2666
4,2844
5,3019
6,3236
7,3706
8,3461
9,3228
10,3386
11,3050
12,3349
13,3212
14,3426
15,3705
16,3885
17,3923
18,3970
19,3756
20,4020
21,3128
22,2306
23,1611
24,1344
25,328
26,305
27,328
28,251
29,236
30,241
31,252
32,224
33,205
34,207
35,288
36,263
37,226
38,233
39,226
40,240
41,227
42,181
43,178
44,189
45,203
46,219
47,228
48,205
49,207
50,281
51,221
52,171
53,207
54,175
55,109
56,123
57,104
58,105
59,89
60,101
61,92
62,77
63,76
64,59
65,32
66,28
67,29
68,39
69,59
70,4
71,2
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
