age,setting_count
0,156
1,205
2,1367
3,2212
4,2478
5,2560
6,2622
7,2888
8,2787
9,2652
10,2685
11,2632
12,2621
13,2603
14,2737
15,3139
16,3491
17,3498
18,3611
19,3326
20,3753
21,3112
22,2202
23,1586
24,1235
25,287
26,279
27,275
28,201
29,208
30,204
31,187
32,178
33,165
34,179
35,254
36,262
37,236
38,205
39,218
40,213
41,212
42,197
43,203
44,212
45,224
46,206
47,229
48,254
49,218
50,277
51,250
52,227
53,217
54,186
55,122
56,112
57,103
58,103
59,93
60,92
61,108
62,73
63,71
64,65
65,26
66,26
67,26
68,63
69,57
70,2
71,3
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
