age,setting_count
0,40740
1,37629
2,35508
3,33697
4,32562
5,70623
6,78677
7,79365
8,78300
9,77833
10,77087
11,77124
12,77194
13,77228
14,77060
15,76931
16,75806
17,73888
18,67282
19,56113
20,46121
21,36935
22,29565
23,24050
24,19890
25,4103
26,4010
27,3992
28,3793
29,3699
30,4052
31,3780
32,3548
33,3414
34,3381
35,3421
36,3544
37,3434
38,3384
39,3219
40,1630
41,1614
42,1519
43,1494
44,1546
45,1326
46,1344
47,1271
48,1292
49,1317
50,1096
51,1069
52,980
53,917
54,885
55,730
56,630
57,592
58,574
59,582
60,339
61,317
62,283
63,299
64,292
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
